EquipId, EquipType, Date, Time, Duration, Status, Code, Category, Reason, Comments , Component, WO, Action
T201, Lieb T282B,04-Jul-12,19:44:54,1:40:48, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB232017, CUTTING FUEL FILTER
T201, Lieb T282B,04-Jul-12,21:25:42,1:44:27, Down,403, Pit  UnSched. Maint., WAITING ON PARTS, GREASE PUMP BROKEN,8000, FB232035, WAITING PART
T201, Lieb T282B,04-Jul-12,23:10:09,0:17:58, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PUMP BROKEN,8000, FB232035, REPLACE GREASE PUMP
T201, Lieb T282B,05-Jul-12,8:01:50,0:26:43, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, SWCT TYRE POS 4,4200,  ,  
T201, Lieb T282B,05-Jul-12,8:28:33,3:33:00, Down,801, Tyre  UnSched. Maint., REPAIR TIME, SWCT TYRE POS 4,4200,  ,  
T201, Lieb T282B,05-Jul-12,12:01:46,3:48:55, Down,201, Main UnSched. Maint., REPAIR TIME, RADIATOR BOCOR,1350,607064, CHECK RADIATOR
T201, Lieb T282B,05-Jul-12,15:50:41,0:33:46, Down,201, Main UnSched. Maint., REPAIR TIME, REPLACEMENT RADIATOR,1350,607064, MASIH MAU KEROK DUMP BODY
T201, Lieb T282B,05-Jul-12,16:24:27,1:00:24, Down,405, Pit  UnSched. Maint., OTHER, KEROK DUMP BODY ,7258,607064, KEROK DUMP BODY
T201, Lieb T282B,05-Jul-12,17:24:51,2:05:09, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 500+CHANGE COMP,9000,607064, SERVICE
T201, Lieb T282B,05-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 500+CHANGE COMP,9000,607064, SERVICE & CONT CHANGE COMPONENT
T201, Lieb T282B,06-Jul-12,7:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 500+CHANGE COMP,9000,607064, CONTINUE CHANGE COMP
T201, Lieb T282B,06-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 500+CHANGE COMP,9000,607064, CONT CHANGE COMPONENTS
T201, Lieb T282B,07-Jul-12,7:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 500+CHANGE COMP,9000,607064, CONTINUE CHANGE COMPONENT
T201, Lieb T282B,07-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONTINUE CHANGE COMP
T201, Lieb T282B,08-Jul-12,7:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONTINUE CHANGE COMPONENT
T201, Lieb T282B,08-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONTINUE CHANGE COMP
T201, Lieb T282B,09-Jul-12,7:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONTINUE CHANGE COMPONENT
T201, Lieb T282B,09-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONTNUE CHANGE COMP
T201, Lieb T282B,10-Jul-12,7:30:00,5:10:46, Down,301, Main Sched. Maint., SERVICE OVERHAUL, CHANGE COMPONENT,9000,607064, CONT CHANGE COMPONENT
T201, Lieb T282B,10-Jul-12,12:40:46,4:13:40, Down,201, Main UnSched. Maint., REPAIR TIME, FIELD REGULATOR FAILURE,5201, HT424072, REPLACE FIELD REGULATOR
T201, Lieb T282B,10-Jul-12,16:54:26,0:38:08, Down,206, Main UnSched. Maint., WARRANTY, AC TO HOT,7320,824921, ADD FREON'
T201, Lieb T282B,10-Jul-12,17:32:34,1:57:26, Down,301, Main Sched. Maint., SERVICE OVERHAUL, WELD D.BODY GUIDE,7258, HT424027, WELD D.BODY GUIDE
T201, Lieb T282B,10-Jul-12,19:30:00,12:00:00, Down,301, Main Sched. Maint., SERVICE OVERHAUL, WELD D.BODY GUIDE,7258, HT424027, CONT WELDING
T201, Lieb T282B,11-Jul-12,7:30:00,1:30:43, Down,301, Main Sched. Maint., SERVICE OVERHAUL, WELD D.BODY GUIDE,7258, HT424027, WELD GUIDE D.BODY
T201, Lieb T282B,11-Jul-12,9:00:43,10:29:17, Down,206, Main UnSched. Maint., WARRANTY, HOIST DUMP LOW POWER,5050, HT424225, REPLACE PROPOTIONAL VALVE
T201, Lieb T282B,11-Jul-12,19:30:00,12:00:00, Down,206, Main UnSched. Maint., WARRANTY, HOIST DUMP LOW POWER,5050, HT424225, REPLACE PROPORTIONAL VALVE
T201, Lieb T282B,12-Jul-12,7:30:00,9:16:03, Down,206, Main UnSched. Maint., WARRANTY, HOIST DUMP LOW POWER,5050, HT424225, REPLACE HUSCO VALVE
T201, Lieb T282B,12-Jul-12,21:59:53,0:54:44, Down,901, Tyre  Sched. Maint., SERVICE OVERHAUL, RETORQUE TYRE 1234,4200,  , RETORQUE
T201, Lieb T282B,13-Jul-12,8:16:06,0:05:36, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,14-Jul-12,0:04:23,0:03:24, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,15-Jul-12,13:35:56,0:11:39, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,16-Jul-12,8:41:27,0:23:18, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,16-Jul-12,22:38:44,0:07:13, Down,401, Pit  UnSched. Maint., REPAIR TIME, LOW POWER,1000, FB233877, REPAIR
T201, Lieb T282B,16-Jul-12,23:13:56,1:14:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE LOW POWER,1000, FB233877, REPAIR
T201, Lieb T282B,17-Jul-12,1:03:47,0:56:29, Down,416, Pit  UnSched. Maint., DISPATCH/RADIOS/CAMERA, GOIC STUCK,7600, MKN, MKN
T201, Lieb T282B,18-Jul-12,10:25:33,2:43:51, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL LEVEL TOO LOW,1250, FB234122, TOP UP FUEL AND PRIMING
T201, Lieb T282B,18-Jul-12,13:09:24,0:52:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL PRESS LOW,1250, FB234122, PRIMING FUEL
T201, Lieb T282B,19-Jul-12,8:19:21,2:04:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB234237, REPLACE SENSOR/OIL FILTER
T201, Lieb T282B,19-Jul-12,18:20:08,1:09:52, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, ENGINE CODE (ET),1000, FB234122, WAITING LABOUR
T201, Lieb T282B,19-Jul-12,19:30:00,0:12:34, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, ENGINE CODE (ET),1000, FB234122, W LABOUR
T201, Lieb T282B,19-Jul-12,19:42:34,7:02:22, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL LEVEL LOW,1250, FB234122, WAITING FUEL TRUCK
T201, Lieb T282B,20-Jul-12,3:41:27,0:26:05, Down,405, Pit  UnSched. Maint., OTHER, GAUGE FUEL PROB,9999,  ,  
T201, Lieb T282B,20-Jul-12,15:00:46,1:05:57, Down,406, Pit  UnSched. Maint., WARRANTY, HUSCO VALVE LEAK,5050, FB234481, WAITING LABOUR LIEBHERR CREW
T201, Lieb T282B,20-Jul-12,16:06:43,3:23:17, Down,406, Pit  UnSched. Maint., WARRANTY, HUSCO VALVE LEAK,5050, FB234481, WAITING LABOUR LIEBHERR CREW
T201, Lieb T282B,20-Jul-12,19:30:00,1:25:35, Down,406, Pit  UnSched. Maint., WARRANTY, HUSCO VALVE LEAK,5050, FB234481, REPLACE FILTER HYDRAULIC
T201, Lieb T282B,21-Jul-12,3:46:46,0:08:14, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,21-Jul-12,15:45:52,0:43:51, Down,406, Pit  UnSched. Maint., WARRANTY, FUEL GAUGE ERROR,7600, FB234632, CHECK MANUAL
T201, Lieb T282B,21-Jul-12,23:49:41,0:45:26, Down,518, Pit  Sched. Maint., DAILY PM/GREASE-LUBE, CHECK FUEL GAUGE,1250,  , TOP UP FUEL
T201, Lieb T282B,22-Jul-12,23:17:10,0:39:08, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 41,5201, FB234792, REPAIR WERING
T201, Lieb T282B,23-Jul-12,0:46:25,1:23:49, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 41,5201, FB234792, REPAIR WERING 1XH
T201, Lieb T282B,23-Jul-12,20:19:55,0:12:08, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,23-Jul-12,20:34:42,2:05:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 41,5201, FB234904, REPAIR WERING
T201, Lieb T282B,24-Jul-12,18:34:52,0:55:08, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 83,1250, FB235035, ADD FUEL CHECK FUEL GAUGE
T201, Lieb T282B,24-Jul-12,19:30:00,0:59:57, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 83,1250, FB235035, ADD FUEL & CHECK FUEL GAUGE
T201, Lieb T282B,26-Jul-12,23:39:10,3:13:21, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB235364, REPAIR
T201, Lieb T282B,27-Jul-12,8:25:58,0:24:14, Down,405, Pit  UnSched. Maint., OTHER, INSPECTION,9000,  , BY INSPECTOR
T201, Lieb T282B,28-Jul-12,8:02:39,2:58:01, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB235530, CUTTING OIL FILTER & CHECK PARTIC
T201, Lieb T282B,28-Jul-12,15:29:47,0:03:35, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,29-Jul-12,10:04:21,0:13:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB235716, RESET
T201, Lieb T282B,30/Jul/12,9:32:08,1:57:22, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 5 6,1050, FB235881, REPLACE AIR CLENEAR
T201, Lieb T282B,01/Aug/12,15:38:34,1:04:52, Down,401, Pit  UnSched. Maint., REPAIR TIME, FUEL EMPTY,1250, FB236300, ADD FUEL
T201, Lieb T282B,01/Aug/12,16:43:26,0:16:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, WON`T START,1450, FB236300, PRIMING FUEL 
T201, Lieb T282B,02/Aug/12,1:54:41,0:03:37, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,02/Aug/12,8:42:54,0:59:02, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST DUMP LOW POWER,5050, FB236432, REPAIR WIRING
T201, Lieb T282B,02/Aug/12,11:15:26,1:04:55, Down,401, Pit  UnSched. Maint., REPAIR TIME, MONITOR SBS STUCK,7300, FB236300, REPAIR WIRING
T201, Lieb T282B,02/Aug/12,20:57:30,1:01:02, Down,406, Pit  UnSched. Maint., WARRANTY, ENGINE CODE 25,1000, FB236491, SEND TO M SHOP
T201, Lieb T282B,02/Aug/12,21:58:32,3:15:45, Down,201, Main UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB236491, CUTING OIL FILTER
T201, Lieb T282B,03/Aug/12,1:14:17,5:53:01, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 250 HRS,9000,830288, SERVICE
T201, Lieb T282B,03/Aug/12,7:07:18,0:22:42, Down,205, Main UnSched. Maint., OTHER, AC HOT,9999,  , NO DEFECTG
T201, Lieb T282B,03/Aug/12,7:30:00,1:24:10, Down,205, Main UnSched. Maint., OTHER, AC HOT,9999,  , NO DEFECT
T201, Lieb T282B,03/Aug/12,9:45:27,0:27:20, Down,801, Tyre  UnSched. Maint., REPAIR TIME, INFLATION TYRE P#6,4200,  ,  
T201, Lieb T282B,05/Aug/12,0:08:11,0:19:13, Down,804, Tyre  UnSched. Maint., MEAL/PRAYERS, HSLK TYRE POS 3,4200,  ,  
T201, Lieb T282B,05/Aug/12,0:28:09,0:35:10, Down,804, Tyre  UnSched. Maint., MEAL/PRAYERS, HSLK TYRE POS 3,4200,  ,  
T201, Lieb T282B,05/Aug/12,1:03:19,1:37:33, Down,801, Tyre  UnSched. Maint., REPAIR TIME, HSLK TYRE POS 3,4200,  ,  
T201, Lieb T282B,05/Aug/12,17:38:30,1:46:59, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,06-Aug-12,13:11:32,1:01:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, COOLANT LEVEL LOW,1350, FB237025, REPLACE HOSE & ADD COOLANT
T201, Lieb T282B,07-Aug-12,5:55:55,1:03:59, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, SIEMENS 111 (ET),5201,  , OVERSHIFT MTCE
T201, Lieb T282B,07-Aug-12,11:04:06,0:03:28, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,07-Aug-12,15:30:33,1:43:22, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB237156, REPLACE FILTER OIL ENGINE
T201, Lieb T282B,08-Aug-12,8:01:15,0:27:12, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,08-Aug-12,21:07:29,2:57:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS 2029,5201, FB237408, REPAIR CONTACTOR K142
T201, Lieb T282B,10-Aug-12,8:14:44,0:00:48, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,11-Aug-12,4:50:58,0:01:59, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,11-Aug-12,18:09:20,1:20:40, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, AC PROBLEM,7320, FB237853, W/PJP
T201, Lieb T282B,11-Aug-12,19:30:00,0:19:48, Down,406, Pit  UnSched. Maint., WARRANTY, AC TO HOT,7320,  , REPLACE FUSE BLADE AC
T201, Lieb T282B,11-Aug-12,23:48:41,0:02:30, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,12-Aug-12,7:32:50,0:09:40, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, SIEMENS CODE LAINNNYA (ET),5201,  , W LABOUR
T201, Lieb T282B,12-Aug-12,7:42:30,0:58:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS 45,5201,832896, COOLING DOWN AND CONTINUE SERVICE
T201, Lieb T282B,12-Aug-12,8:41:13,1:03:12, Down,317, Main Sched. Maint., WASHING EOUIPMENT, SERVICE 1000 HRS,9000,832896, WASHING UNIT
T201, Lieb T282B,12-Aug-12,9:44:25,7:15:05, Down,301, Main Sched. Maint., SERVICE OVERHAUL, SERVICE 1000 HRS,9000,832896, SERVICE
T201, Lieb T282B,12-Aug-12,18:08:29,1:04:19, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, HT427579, REPAIR WIRING
T201, Lieb T282B,12-Aug-12,19:30:00,0:55:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, COOLING DOWN
T201, Lieb T282B,12-Aug-12,20:35:26,0:41:12, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB237853, W/PJP
T201, Lieb T282B,12-Aug-12,21:16:38,0:52:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM ,7320, FB237853, REPAIR BY PJP
T201, Lieb T282B,12-Aug-12,22:37:34,0:44:57, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM,7320, FB237853, SWITCH AC DI ON KAN LAGI
T201, Lieb T282B,12-Aug-12,23:56:53,3:34:48, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, GREASING BEARING M.ALT
T201, Lieb T282B,13-Aug-12,4:25:16,1:16:17, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, COOLING DOWN
T201, Lieb T282B,13-Aug-12,5:41:33,0:58:54, Down,410, Pit  UnSched. Maint., TRAVEL TO & FROM W/SHOP, SIEMENS FAULT 45,5201, HT427579, SEND TO MSHOP
T201, Lieb T282B,13-Aug-12,6:40:27,0:49:33, Down,201, Main UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, IP REPAIR
T201, Lieb T282B,13-Aug-12,7:30:00,12:00:00, Down,201, Main UnSched. Maint., REPAIR TIME, REPLACE MAIN ALTERNATOR,5201, HT427579, IP REPLACE
T201, Lieb T282B,13-Aug-12,19:30:00,6:13:28, Down,201, Main UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, REPAIR
T201, Lieb T282B,14-Aug-12,1:43:28,1:55:03, Down,208, Main UnSched. Maint., WAITING CRANE, SIEMENS FAULT 45,5201, HT427579, W/CRANE
T201, Lieb T282B,14-Aug-12,3:38:31,3:51:29, Down,201, Main UnSched. Maint., REPAIR TIME, SIEMENS FAULT 45,5201, HT427579, REPAIR
T201, Lieb T282B,14-Aug-12,7:30:00,12:00:00, Down,201, Main UnSched. Maint., REPAIR TIME, ALTERNATOR REPLACEMENT,5201, HT427579, REPLACE
T201, Lieb T282B,14-Aug-12,19:30:00,8:19:01, Down,201, Main UnSched. Maint., REPAIR TIME, ALTERNATOR REPLACEMENT,5201, HT427579, CONTINUE INSTALL M ALT
T201, Lieb T282B,15-Aug-12,9:39:22,0:04:35, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,16-Aug-12,3:26:18,0:30:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, WORK LAMP LH OFF,1400, FB238512, REPLACE LAMP
T201, Lieb T282B,16-Aug-12,22:53:37,0:31:15, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,17-Aug-12,21:25:31,0:08:38, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,18-Aug-12,14:40:03,0:20:39, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST/DUMP PROBLEM,5050, FB238851, REPAIR SOLENOID PWM HOIST DOWN
T201, Lieb T282B,20-Aug-12,5:55:23,0:50:54, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, HOIST/DUMP PROBLEM,5050, FB238898, W/L
T201, Lieb T282B,20-Aug-12,6:46:17,0:43:43, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST DUMP PROBLEM,5050, FB238898, REPAIR
T201, Lieb T282B,20-Aug-12,7:30:00,0:17:38, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST DUMP PROBLEM,5050, FB238898, CLEAN UP SOLENOID LOWER
T201, Lieb T282B,20-Aug-12,17:15:55,0:37:54, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, ENGINE CODE (ET),1000, FB239096, W/MTU
T201, Lieb T282B,20-Aug-12,17:53:49,0:59:24, Down,402, Pit  UnSched. Maint., NO LABOUR AVAILABLE, SIEMENS FAULT 26,5201, FB239096, W/L
T201, Lieb T282B,20-Aug-12,18:53:13,0:07:45, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB239096, RESET
T201, Lieb T282B,20-Aug-12,19:53:22,3:52:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS FAULT 26,5201, FB239096, REPLACE HARNEST 1XB & XP
T201, Lieb T282B,21-Aug-12,8:16:38,0:52:29, Down,401, Pit  UnSched. Maint., REPAIR TIME, FIM ERROR,1000, FB239187, REPAIR CONNECTOR NO 7 (ORANGE)
T201, Lieb T282B,21-Aug-12,12:25:18,0:55:58, Down,405, Pit  UnSched. Maint., OTHER, REGULATOR WINDOW LH OFF,7300,  , BACK LOG AND BO
T201, Lieb T282B,21-Aug-12,15:06:05,0:26:35, Down,405, Pit  UnSched. Maint., OTHER, CHECK FUEL GAUGE,1250,  , STILL OK
T201, Lieb T282B,21-Aug-12,17:05:48,0:32:07, Down,401, Pit  UnSched. Maint., REPAIR TIME, HORN OFF,7600, FB239224, IP REPAIR
T201, Lieb T282B,21-Aug-12,23:12:11,1:06:04, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM,8000, FB239294, TOP UP GREASE
T201, Lieb T282B,22-Aug-12,1:20:00,1:53:23, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, GREASE PROBLEM,8000, FB239294, W/FLUIDCON
T201, Lieb T282B,22-Aug-12,3:13:23,4:16:37, Down,401, Pit  UnSched. Maint., REPAIR TIME, GREASE PROBLEM ,8000, FB239294, REPAIR
T201, Lieb T282B,22-Aug-12,7:30:00,2:15:35, Down,401, Pit  UnSched. Maint., REPAIR TIME, AUTOLUBE ON,8000, FB239294, REPLACE PUMP
T201, Lieb T282B,23-Aug-12,14:21:14,2:37:09, Down,412, Pit  UnSched. Maint., ACCIDENT - OPR, FUEL LEVEL LOW,1250,  , TOP UP FUEL 4480 LTRS
T201, Lieb T282B,23-Aug-12,19:14:16,0:15:44, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25 ,1000, FB239506, REPLACE FILTER
T201, Lieb T282B,23-Aug-12,19:30:00,2:21:46, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB239506, REPLACE OIL FILTER & DIFF SENSOR
T201, Lieb T282B,24-Aug-12,5:08:00,0:33:28, Down,401, Pit  UnSched. Maint., REPAIR TIME, HOIST/DUMP PROBLEM,5050, FB239568, REPAIR 
T201, Lieb T282B,24-Aug-12,9:36:26,0:48:21, Down,814, Tyre  UnSched. Maint., BREAKDOWN WAIT LABOUR, TRSP TYRE POS 4 ( SMOKE ),4200,  ,  
T201, Lieb T282B,24-Aug-12,10:24:47,0:25:13, Down,810, Tyre  UnSched. Maint., TRAVEL TO & FROM W/SHOP, TRSP TYRE POS 4 ( SMOKE ),4200,  ,  
T201, Lieb T282B,24-Aug-12,10:50:00,0:40:05, Down,805, Tyre  UnSched. Maint., OTHER, TRSP TYRE POS 4 ( RAIN ),4200,  ,  
T201, Lieb T282B,24-Aug-12,11:30:05,1:30:08, Down,804, Tyre  UnSched. Maint., MEAL/PRAYERS, TRSP TYRE POS 4,4200,  ,  
T201, Lieb T282B,24-Aug-12,13:00:13,2:57:21, Down,801, Tyre  UnSched. Maint., REPAIR TIME, TRSP TYRE POS 4,4200,  , REPLC TYRE P#4 TRSP/SWC2 TYRE P#3
T201, Lieb T282B,24-Aug-12,21:15:33,0:46:18, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, ADD FUEL & PM CHECK,9000,  , DONE
T201, Lieb T282B,25-Aug-12,7:50:22,2:22:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE EC25,1000, FB239506, CUTTING OIL FILTER
T201, Lieb T282B,25-Aug-12,20:32:40,1:42:54, Down,401, Pit  UnSched. Maint., REPAIR TIME, LIMPMODE MOTOR B,5201, FB239795, RESET
T201, Lieb T282B,26-Aug-12,5:55:47,0:16:47, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,26-Aug-12,23:24:13,0:40:35, Down,401, Pit  UnSched. Maint., REPAIR TIME, REGULATOR WINDOW LH STUCK,7300, FB239946, REPAIR HARNESS POWER WINDOW
T201, Lieb T282B,28-Aug-12,10:24:10,0:27:50, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB240236, RESET
T201, Lieb T282B,28-Aug-12,12:58:20,0:28:17, Down,414, Pit  UnSched. Maint., BREAKDOWN WAIT LABOUR, AC PROBLEM,7320, FB240217, W/PJP
T201, Lieb T282B,28-Aug-12,13:26:37,0:20:56, Down,401, Pit  UnSched. Maint., REPAIR TIME, AC PROBLEM,7320, FB240217, REPAIR SWITCH AC
T201, Lieb T282B,28-Aug-12,16:31:13,0:35:56, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB240236, RESET
T201, Lieb T282B,28-Aug-12,17:37:31,1:16:22, Down,405, Pit  UnSched. Maint., OTHER, AC PROBLEM,9999, FB240217, TURN SWITCH OFF
T201, Lieb T282B,29-Aug-12,16:22:41,0:43:09, Down,401, Pit  UnSched. Maint., REPAIR TIME, AIR RETRISTIC PROBLEM,1050, FB240236, RESET
T201, Lieb T282B,29-Aug-12,19:03:24,0:26:36, Down,401, Pit  UnSched. Maint., REPAIR TIME, AIR CLEANER BLOCK,1050, FB240236, REPLACE AIR CLEANER
T201, Lieb T282B,29-Aug-12,19:30:00,1:13:33, Down,401, Pit  UnSched. Maint., REPAIR TIME, AIR CLEANER BLOCK,1050, FB240236, REPLACE AIR CLEANER
T201, Lieb T282B,30-Aug-12,5:27:19,0:08:12, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,30-Aug-12,7:49:12,0:11:50, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 30,1000, FB240507, RESET
T201, Lieb T282B,30-Aug-12,14:20:30,1:44:42, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB240571, REPLACE ENGINE OIL FILTER
T201, Lieb T282B,30-Aug-12,16:05:12,1:08:24, Down,401, Pit  UnSched. Maint., REPAIR TIME, ENGINE CODE 25,1000, FB240571, REPLACE ENGINE OIL FILTER
T201, Lieb T282B,01-Sep-12,2:08:41,0:51:23, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB240756, RESET
T201, Lieb T282B,01-Sep-12,7:04:06,0:12:54, Down,514, Pit  Sched. Maint., BREAKDOWN WAIT LABOUR, OVERDUE FUEL TIME,0,  ,  
T201, Lieb T282B,01-Sep-12,8:53:09,0:17:45, Down,501, Pit  Sched. Maint., SERVICE OVERHAUL, INSPECTION,9000,  ,  
T201, Lieb T282B,01-Sep-12,23:18:57,0:22:39, Down,401, Pit  UnSched. Maint., REPAIR TIME, SIEMENS CODE LAINNNYA (ET),5201, FB240756, RESET
